case,seed,rmse_real_vs_virtual,rmse_real_vs_nominal,mae_real_vs_virtual,mae_real_vs_nominal,mard_real_vs_virtual_pct,mard_real_vs_nominal_pct,improve_rmse_pct,virtual_better_than_nominal
0,900000,8.478575706481934,13.922592163085938,6.58806848526001,11.977715492248535,2.1024487912654877,4.004060849547386,39.10203209886556,1.0
1,900001,4.890261173248291,29.41465187072754,4.286527156829834,26.860645294189453,1.7609652131795883,11.766868084669113,83.37474400601384,1.0
2,900002,6.864629745483398,14.215960502624512,4.841840744018555,12.669849395751953,1.7134252935647964,4.749483242630959,51.711811915796545,1.0
3,900003,6.503152847290039,7.5447998046875,5.204226016998291,7.144205570220947,1.9290020689368248,2.9524557292461395,13.806157676314978,1.0
4,900004,5.953247547149658,21.321048736572266,4.552374839782715,19.7318115234375,1.685064658522606,8.51411521434784,72.07807354739555,1.0
5,900005,18.065404891967773,53.9140739440918,16.95398712158203,51.80620574951172,8.127805590629578,25.633418560028076,66.49222815048003,1.0
6,900006,2.9296188354492188,28.43954086303711,1.8998230695724487,27.465524673461914,0.6545798853039742,9.461534768342972,89.69878293901415,1.0
7,900007,11.670332908630371,18.44697380065918,11.01479434967041,17.54625701904297,4.44193072617054,7.3887161910533905,36.735786396501815,1.0
8,900008,9.326615333557129,47.010963439941406,7.232779502868652,44.37129211425781,2.3174380883574486,14.069518446922302,80.16076538088335,1.0
9,900009,4.5578813552856445,39.086341857910156,3.8949623107910156,37.240482330322266,1.2962584383785725,12.576481699943542,88.33894107600342,1.0
10,900010,4.389190673828125,8.233258247375488,3.4343490600585938,7.260605812072754,1.1636892333626747,2.80484389513731,46.68950563736701,1.0
11,900011,13.51330280303955,44.946815490722656,12.17166519165039,42.98448944091797,4.025624319911003,13.944633305072784,69.93490494153298,1.0
12,900012,6.613265514373779,3.975200653076172,5.171730041503906,3.106511116027832,1.988411322236061,1.2232322245836258,-66.36306167982151,0.0
13,900013,4.498839378356934,30.1684513092041,4.103048324584961,29.03748893737793,1.3311117887496948,10.050100088119507,85.08760250154313,1.0
14,900014,8.793611526489258,40.56919860839844,7.651155471801758,38.89972686767578,2.548208460211754,12.768365442752838,78.32441401820334,1.0
15,900015,8.699152946472168,5.017976760864258,8.359477996826172,4.423151969909668,3.365640342235565,1.7441324889659882,-73.35976950546683,0.0
16,900016,27.28411102294922,66.15001678466797,25.176223754882812,63.13235092163086,7.68623873591423,19.138050079345703,58.754188813338224,1.0
17,900017,4.54705286026001,31.683122634887695,3.462099075317383,29.63351821899414,1.349139492958784,13.774056732654572,85.64834371706453,1.0
18,900018,12.623339653015137,48.48743438720703,11.985786437988281,46.3107795715332,5.654953047633171,21.6709166765213,73.96575048246791,1.0
19,900019,3.947080135345459,32.02925109863281,3.3253366947174072,30.8790283203125,1.0705385357141495,10.429774224758148,87.67663932200418,1.0
20,900020,27.432838439941406,53.20014572143555,25.056047439575195,50.3734130859375,8.013781905174255,16.056746244430542,48.43465545454683,1.0
21,900021,5.47756814956665,25.366846084594727,4.699210166931152,24.18459701538086,1.8072571605443954,9.88333523273468,78.40658578011724,1.0
22,900022,9.346160888671875,24.37364387512207,7.684784889221191,21.480304718017578,2.4733103811740875,7.6230354607105255,61.65464246315913,1.0
23,900023,8.528059959411621,9.910364151000977,6.715602874755859,9.269469261169434,2.698376402258873,3.7780918180942535,13.948066595007392,1.0
24,900024,14.512500762939453,51.29682922363281,13.835457801818848,48.9834098815918,6.594350188970566,23.484712839126587,71.70877619029629,1.0
25,900025,7.342035293579102,21.083709716796875,6.474937438964844,20.340761184692383,2.6716358959674835,8.317527174949646,65.17673885573429,1.0
