case,seed,rmse_real_vs_virtual,rmse_real_vs_nominal,mae_real_vs_virtual,mae_real_vs_nominal,mard_real_vs_virtual_pct,mard_real_vs_nominal_pct,improve_rmse_pct,virtual_better_than_nominal
0,900000,9.945006370544434,14.743215560913086,7.421701908111572,11.680583953857422,2.6614567264914513,4.271910712122917,32.54520135410329,1.0
1,900001,7.71321964263916,6.9191460609436035,5.431060791015625,4.633264541625977,2.048349380493164,1.6348250210285187,-11.476467973090653,0.0
2,900002,5.025509357452393,25.69688606262207,3.204444646835327,20.15458106994629,1.076539233326912,6.993835419416428,80.44311927443088,1.0
3,900003,7.821329116821289,48.47911834716797,6.7763285636901855,41.212711334228516,3.1983844935894012,19.912374019622803,83.86660198559863,1.0
4,900004,5.255853652954102,39.521705627441406,3.998384714126587,32.32879638671875,1.594540849328041,14.659850299358368,86.7013491206595,1.0
5,900005,2.5319318771362305,31.217838287353516,1.7487894296646118,25.54222297668457,0.6463666446506977,8.924305438995361,91.88947084090083,1.0
6,900006,10.087543487548828,7.662209510803223,7.992805480957031,6.179508686065674,2.9500382021069527,2.5744862854480743,-31.653193159571536,0.0
7,900007,6.284968376159668,21.398548126220703,4.032360553741455,17.268789291381836,1.4343581162393093,6.270226091146469,70.6289962333548,1.0
8,900008,7.614561080932617,32.12877655029297,5.976780414581299,27.210384368896484,2.4443740025162697,12.074616551399231,76.2998722686713,1.0
9,900009,8.134754180908203,51.41898727416992,7.326009273529053,45.23392868041992,3.445753827691078,22.71173596382141,84.179474135628,1.0
10,900010,6.271432399749756,29.60630989074707,3.8289926052093506,23.092283248901367,1.308161485940218,7.823105901479721,78.81724394937248,1.0
11,900011,14.11995792388916,11.131736755371094,11.458504676818848,8.293148040771484,4.250477999448776,3.1325433403253555,-26.844159489095375,0.0
12,900012,9.31930160522461,13.43708610534668,7.65738582611084,10.659685134887695,3.048708289861679,4.30348701775074,30.64492158373224,1.0
13,900013,4.267913818359375,8.92234992980957,3.193392515182495,7.1463470458984375,1.3125967234373093,3.2663241028785706,52.16603415093286,1.0
14,900014,6.128422737121582,46.66183090209961,5.257078170776367,39.262939453125,2.53618061542511,18.718348443508148,86.86630460347877,1.0
15,900015,2.8794896602630615,30.39345359802246,2.0076181888580322,24.51854705810547,0.7096899207681417,8.559896051883698,90.52595437706226,1.0
16,900016,9.998774528503418,16.344341278076172,7.783559799194336,13.363421440124512,2.760080434381962,4.7898367047309875,38.824242847183534,1.0
17,900017,6.7493157386779785,15.558602333068848,5.325867652893066,12.762638092041016,2.050374075770378,5.480031669139862,56.62003826440936,1.0
18,900018,20.451183319091797,50.66282653808594,14.390158653259277,39.18817138671875,4.464657977223396,12.0967335999012,59.63276288243106,1.0
19,900019,4.84602165222168,32.99540328979492,2.899867057800293,24.843990325927734,0.988566130399704,8.43493789434433,85.31304009331355,1.0
20,900020,4.111875534057617,7.06739616394043,2.2885401248931885,5.456613540649414,0.8182195946574211,2.1416058763861656,41.81908812417501,1.0
21,900021,3.7411255836486816,13.259093284606934,2.355733871459961,10.831687927246094,0.961992796510458,4.1268713772296906,71.78445385860645,1.0
22,900022,8.95255184173584,25.95819091796875,7.638933181762695,21.5113525390625,3.314574435353279,9.003449976444244,65.51164959828262,1.0
23,900023,5.549315929412842,40.68724822998047,4.509530067443848,33.78829574584961,2.187150716781616,16.34385734796524,86.36104388764286,1.0
24,900024,3.5464162826538086,23.585952758789062,2.5345780849456787,19.299373626708984,0.9145425632596016,8.295616507530212,84.96386252053239,1.0
25,900025,18.626754760742188,52.06896209716797,13.28519058227539,40.27001190185547,4.161876067519188,12.432016432285309,64.22676003031891,1.0
