case,seed,rmse_real_vs_virtual,rmse_real_vs_nominal,mae_real_vs_virtual,mae_real_vs_nominal,mard_real_vs_virtual_pct,mard_real_vs_nominal_pct,improve_rmse_pct,virtual_better_than_nominal
0,900000,4.227091312408447,12.590545654296875,3.851409912109375,12.03670597076416,2.02369075268507,6.499680876731873,66.42646451970225,1.0
1,900001,2.5406880378723145,12.918487548828125,2.107814073562622,12.444612503051758,1.0964563116431236,6.3386037945747375,80.33292962299764,1.0
2,900002,21.069751739501953,34.100677490234375,20.186784744262695,32.87331771850586,8.16849172115326,13.601148128509521,38.21309929828863,1.0
3,900003,3.878415107727051,6.871567726135254,2.8553624153137207,6.199517250061035,1.1330390349030495,3.045044280588627,43.55851150275468,1.0
4,900004,38.629215240478516,51.8112678527832,37.25049591064453,50.40682601928711,14.301952719688416,19.11911368370056,25.442443620102562,1.0
5,900005,24.169601440429688,42.401058197021484,23.22055435180664,40.92722702026367,9.486210346221924,16.6252538561821,42.99764565279762,1.0
6,900006,3.872004985809326,22.415992736816406,2.925971031188965,21.78264617919922,1.3163726776838303,12.183022499084473,82.72659600103331,1.0
7,900007,29.035491943359375,46.6718635559082,27.726091384887695,44.92178726196289,10.563009232282639,17.57832169532776,37.7880167382265,1.0
8,900008,15.518190383911133,28.94694709777832,14.502655029296875,27.69613265991211,6.12478107213974,11.721906065940857,46.39092567691826,1.0
9,900009,28.401546478271484,46.25395202636719,27.763336181640625,45.24748611450195,18.759727478027344,30.79274594783783,38.5964977390881,1.0
10,900010,6.16448974609375,13.530367851257324,5.316740036010742,11.693153381347656,2.5752928107976913,6.360329687595367,54.439599766528836,1.0
11,900011,21.69073486328125,41.69453430175781,20.89437484741211,40.60163116455078,13.450998067855835,26.379239559173584,47.97703049925472,1.0
12,900012,2.6020901203155518,12.910958290100098,2.229804515838623,11.919872283935547,1.0434549301862717,5.796780809760094,79.8458792767475,1.0
13,900013,4.6309709548950195,6.698775291442871,4.101502418518066,5.429121017456055,2.2570189088582993,2.4573924019932747,30.868393797136317,1.0
14,900014,9.699444770812988,22.009361267089844,7.722383975982666,20.660308837890625,4.27909642457962,12.235146015882492,55.93036684205654,1.0
15,900015,15.112274169921875,29.905996322631836,14.403470993041992,28.92331314086914,8.506658673286438,18.014484643936157,49.46741112756232,1.0
16,900016,7.141313076019287,19.585899353027344,6.24726676940918,17.921680450439453,2.9186444357037544,7.829034328460693,63.538498042391545,1.0
17,900017,13.92088508605957,31.74448013305664,12.974045753479004,30.983680725097656,7.4345313012599945,18.895302712917328,56.14706863142715,1.0
18,900018,20.943256378173828,41.92185592651367,20.33462905883789,40.72715377807617,12.784519791603088,25.92872977256775,50.04215363249658,1.0
19,900019,18.19772720336914,35.248600006103516,17.80271339416504,34.10543441772461,10.849160701036453,21.35070711374283,48.373191558762365,1.0
20,900020,35.66646957397461,50.03620147705078,34.39152908325195,48.6315803527832,13.542266190052032,18.930816650390625,28.718670640230116,1.0
21,900021,4.197960376739502,13.830655097961426,3.5107810497283936,13.286608695983887,1.768234744668007,6.986219435930252,69.64742199841089,1.0
22,900022,11.596343994140625,17.859851837158203,11.067049026489258,17.26085662841797,5.96940778195858,9.175259619951248,35.0703236517678,1.0
23,900023,21.27305793762207,35.09889221191406,20.362445831298828,34.056034088134766,8.275644481182098,14.124339818954468,39.391084455933104,1.0
24,900024,4.371439456939697,12.112174034118652,3.1514463424682617,11.665678024291992,1.3709054328501225,6.335142999887466,63.90871329436122,1.0
25,900025,3.789933681488037,8.490352630615234,3.1848626136779785,7.024621963500977,1.4600674621760845,3.3010169863700867,55.36188134492821,1.0
