case,seed,rmse_real_vs_virtual,rmse_real_vs_nominal,mae_real_vs_virtual,mae_real_vs_nominal,mard_real_vs_virtual_pct,mard_real_vs_nominal_pct,improve_rmse_pct,virtual_better_than_nominal
0,900000,4.413694858551025,20.764415740966797,3.9325366020202637,19.61418342590332,1.4903025701642036,7.272541522979736,78.74394871682759,1.0
1,900001,2.7901499271392822,23.354570388793945,2.1356916427612305,21.075157165527344,0.7267753127962351,6.715049594640732,88.0530881934867,1.0
2,900002,8.22651195526123,30.112918853759766,6.020036697387695,25.378433227539062,1.9017616286873817,8.02319124341011,72.68112070034651,1.0
3,900003,12.897589683532715,47.36198043823242,9.30543327331543,38.25796890258789,2.8650300577282906,11.420231312513351,72.76805242476456,1.0
4,900004,6.709626197814941,18.334121704101562,4.389949321746826,14.79774284362793,1.5119817107915878,4.91192452609539,63.40361264039216,1.0
5,900005,17.471742630004883,46.21292495727539,16.54777717590332,43.3730583190918,7.146605849266052,18.883156776428223,62.192952196473605,1.0
6,900006,17.73104476928711,48.5900993347168,13.901740074157715,41.18027114868164,4.28246296942234,12.455516308546066,63.50893492284223,1.0
7,900007,3.2976887226104736,17.461313247680664,2.602778434753418,15.244378089904785,0.9164898656308651,5.808728188276291,81.11431439414503,1.0
8,900008,6.388644218444824,22.50972557067871,4.31716251373291,19.81041145324707,1.4906593598425388,6.530353426933289,71.61829361986223,1.0
9,900009,7.194635391235352,14.243257522583008,5.4353532791137695,13.295578002929688,1.8995016813278198,4.918070137500763,49.48743024671081,1.0
10,900010,20.969091415405273,50.23686981201172,20.010549545288086,47.848182678222656,8.31034854054451,20.3919917345047,58.25955818132695,1.0
11,900011,3.8114686012268066,17.29375648498535,3.0004594326019287,15.147672653198242,1.006859540939331,5.161147564649582,77.96043557953432,1.0
12,900012,4.519052505493164,4.361776351928711,3.4360015392303467,3.132718801498413,1.157638058066368,1.092175766825676,-3.605782160172155,0.0
13,900013,6.596127033233643,32.49284362792969,5.606325626373291,30.12251091003418,2.4009868502616882,12.546557188034058,79.69975447897134,1.0
14,900014,5.184230804443359,14.845544815063477,4.216511249542236,13.735889434814453,1.5784012153744698,5.049972981214523,65.0788780807625,1.0
15,900015,5.2875261306762695,26.34044647216797,3.8092901706695557,23.19466781616211,1.2937137857079506,7.593713700771332,79.92620916178011,1.0
16,900016,20.450340270996094,56.37449264526367,14.54757022857666,47.76272964477539,4.2677804827690125,13.803361356258392,63.724125377624596,1.0
17,900017,8.139575004577637,6.243147373199463,6.381388187408447,4.959841728210449,2.2787144407629967,1.786363497376442,-30.376147126033647,0.0
18,900018,4.189577102661133,32.10258102416992,3.11501407623291,28.547637939453125,1.181371882557869,11.394781619310379,86.94940727816616,1.0
19,900019,7.805936336517334,41.86670684814453,6.81396484375,38.86289978027344,2.792470343410969,16.21387004852295,81.35526549811911,1.0
20,900020,4.974331855773926,34.520050048828125,4.270442485809326,31.41361427307129,1.7722565680742264,12.88408488035202,85.59002131011455,1.0
21,900021,11.361666679382324,21.068382263183594,10.668088912963867,19.57729148864746,3.9679978042840958,7.297933101654053,46.072429589259364,1.0
22,900022,19.691110610961914,55.335262298583984,18.95500373840332,52.901981353759766,8.135148882865906,22.922928631305695,64.41489604818264,1.0
23,900023,14.101337432861328,46.4316291809082,13.273917198181152,44.45014953613281,5.436285957694054,18.8845232129097,69.62988875983802,1.0
24,900024,6.538933277130127,4.624044895172119,5.823428153991699,3.693084716796875,1.9450174644589424,1.2154689989984035,-41.411543905149095,0.0
25,900025,9.075597763061523,38.500186920166016,8.62337875366211,36.35492706298828,3.450990468263626,14.512866735458374,76.42713324514324,1.0
