case,seed,rmse_real_vs_virtual,rmse_real_vs_nominal,mae_real_vs_virtual,mae_real_vs_nominal,mard_real_vs_virtual_pct,mard_real_vs_nominal_pct,improve_rmse_pct,virtual_better_than_nominal
0,900000,2.426124334335327,21.288606643676758,2.07802414894104,20.15825080871582,1.0717660188674927,9.86950397491455,88.60364900839602,1.0
1,900001,5.00120735168457,27.439985275268555,3.823777914047241,26.488121032714844,1.4153452590107918,10.08152961730957,81.77401590593374,1.0
2,900002,2.2280097007751465,17.096954345703125,1.926164150238037,16.066387176513672,0.8793128654360771,7.445447891950607,86.96838246318941,1.0
3,900003,14.362009048461914,36.84469223022461,12.86516284942627,34.68582534790039,4.70183752477169,12.768647074699402,61.02014108648083,1.0
4,900004,7.492369651794434,22.138355255126953,6.399347305297852,21.11113166809082,2.3476213216781616,8.472146093845367,66.15661115990403,1.0
5,900005,32.09846496582031,56.81890869140625,30.63393783569336,54.447444915771484,19.205443561077118,34.05499756336212,43.50742436791092,1.0
6,900006,21.026138305664062,48.721431732177734,20.142988204956055,46.89350509643555,7.241066545248032,16.87084585428238,56.84416988965968,1.0
7,900007,6.73699951171875,21.461223602294922,5.674004554748535,19.782960891723633,2.281481958925724,7.7902331948280334,68.60850230832905,1.0
8,900008,25.462779998779297,48.65153503417969,23.62783432006836,46.06599426269531,13.22077363729477,25.684860348701477,47.6629463368614,1.0
9,900009,11.447952270507812,33.79710388183594,10.882050514221191,32.14945983886719,5.974322557449341,17.617328464984894,66.12741638889229,1.0
10,900010,23.6342716217041,47.08588790893555,22.45391845703125,45.05289840698242,12.541450560092926,25.193101167678833,49.80604025687493,1.0
11,900011,12.451691627502441,37.46634292602539,11.747029304504395,36.10546875,4.450421035289764,13.523933291435242,66.76566044332799,1.0
12,900012,26.688596725463867,52.50270080566406,25.333898544311523,50.26094055175781,14.512801170349121,28.840404748916626,49.16719270452338,1.0
13,900013,14.540904998779297,36.86697769165039,13.060698509216309,34.382789611816406,7.198284566402435,19.16954219341278,60.558456620997944,1.0
14,900014,1.6600674390792847,14.259716987609863,1.3968843221664429,13.398618698120117,0.6198902148753405,6.127413734793663,88.35834231126955,1.0
15,900015,26.88625144958496,52.137027740478516,25.544361114501953,49.91054916381836,15.242214500904083,29.690468311309814,48.431560802782734,1.0
16,900016,3.9064204692840576,33.991783142089844,3.165717840194702,32.31712341308594,1.2362605892121792,12.232264131307602,88.50775067328848,1.0
17,900017,15.94434928894043,54.22846221923828,14.96368408203125,51.60722732543945,5.331803113222122,18.458645045757294,70.59782144572051,1.0
18,900018,7.396904945373535,29.005727767944336,5.922447204589844,27.069753646850586,2.3315278813242912,10.418771207332611,74.49846801103807,1.0
19,900019,19.277864456176758,40.78690719604492,18.54291534423828,39.187137603759766,9.859120845794678,20.89294046163559,52.73516483238985,1.0
20,900020,7.8683762550354,30.83779525756836,6.90545129776001,29.128252029418945,3.7142712622880936,15.350453555583954,74.48463423109243,1.0
21,900021,19.110944747924805,55.50736999511719,18.03302574157715,53.14860153198242,6.164728105068207,18.30417662858963,65.57043731380907,1.0
22,900022,6.79678201675415,5.011194229125977,6.042203903198242,3.898867607116699,2.4637429043650627,1.7244815826416016,-35.631981240120595,0.0
23,900023,16.480573654174805,41.067047119140625,15.099724769592285,38.79884338378906,8.566930145025253,21.939164400100708,59.86910476820355,1.0
24,900024,7.208430290222168,22.06393814086914,6.536453723907471,21.241912841796875,3.130730614066124,10.181829333305359,67.32935777738626,1.0
25,900025,16.83687400817871,39.39458465576172,15.659831047058105,37.43484878540039,8.30213725566864,19.758135080337524,57.26094295623903,1.0
