case,seed,rmse_real_vs_virtual,rmse_real_vs_nominal,mae_real_vs_virtual,mae_real_vs_nominal,mard_real_vs_virtual_pct,mard_real_vs_nominal_pct,improve_rmse_pct,virtual_better_than_nominal
0,900000,11.195594787597656,50.60629653930664,7.762181758880615,43.22014617919922,2.5956841185688972,14.034847915172577,77.87707152428774,1.0
1,900001,6.884639739990234,31.842870712280273,4.823503494262695,29.83745002746582,1.6127226874232292,9.940247982740402,78.37933708239704,1.0
2,900002,3.773738145828247,28.816518783569336,2.700747489929199,26.37413787841797,0.984005443751812,9.399838000535965,86.90425386157344,1.0
3,900003,4.76646089553833,35.91206359863281,3.891957998275757,34.71124267578125,1.6470739617943764,14.867986738681793,86.7274101850282,1.0
4,900004,1.5702253580093384,31.335968017578125,1.0480716228485107,28.431808471679688,0.40449388325214386,10.042735934257507,94.98906382235101,1.0
5,900005,6.174448490142822,44.541343688964844,4.484710693359375,39.5713996887207,1.5417207963764668,13.433213531970978,86.13771391078949,1.0
6,900006,6.961513519287109,44.685646057128906,5.135558128356934,39.03282928466797,1.7627807334065437,13.116584718227386,84.42114161136425,1.0
7,900007,8.62663745880127,9.426857948303223,7.0510382652282715,7.743752479553223,2.512573078274727,3.0626926571130753,8.488729690108332,1.0
8,900008,8.031697273254395,24.881229400634766,6.385427474975586,21.85994529724121,2.270013280212879,7.846113294363022,67.71985361362613,1.0
9,900009,5.718479633331299,46.504276275634766,3.648775815963745,41.02958679199219,1.225989405065775,13.767091929912567,87.70332517500673,1.0
10,900010,9.929962158203125,43.77354049682617,7.9387078285217285,39.608123779296875,3.2042764127254486,18.550807237625122,77.31514964177252,1.0
11,900011,16.372785568237305,53.440364837646484,14.702521324157715,50.55997848510742,7.11357444524765,24.041540920734406,69.36251161836499,1.0
12,900012,7.92209529876709,34.51377487182617,6.065420627593994,28.193519592285156,2.079584077000618,9.658883512020111,77.04656958507906,1.0
13,900013,7.28495454788208,32.11648941040039,4.938033580780029,29.07195281982422,1.746385358273983,10.66076010465622,77.31708950255639,1.0
14,900014,9.653286933898926,25.876907348632812,7.539381980895996,23.89533805847168,3.2761987298727036,9.668877720832825,62.695360756048956,1.0
15,900015,22.67318344116211,64.67119598388672,20.183820724487305,60.75607681274414,10.980652272701263,32.453328371047974,64.94083170069827,1.0
16,900016,7.5743021965026855,42.53955078125,5.994429588317871,37.91584014892578,2.309146150946617,17.67205446958542,82.19468222536759,1.0
17,900017,10.41626262664795,24.546396255493164,8.654932022094727,23.731489181518555,3.5973146557807922,10.058055073022842,57.56500254363438,1.0
18,900018,11.600340843200684,39.65525817871094,9.685837745666504,37.86319351196289,4.108311235904694,16.243474185466766,70.74702983669296,1.0
19,900019,15.925317764282227,44.52707290649414,14.841893196105957,42.49824905395508,6.366700679063797,18.7035009264946,64.23452806402739,1.0
20,900020,5.868274688720703,39.511993408203125,4.111971378326416,34.635223388671875,1.4024121686816216,11.83006465435028,85.1481178686814,1.0
21,900021,6.137271881103516,44.715614318847656,5.090917587280273,42.798919677734375,1.942492090165615,18.65832209587097,86.27487964865854,1.0
22,900022,29.428367614746094,65.01074981689453,20.821746826171875,55.79679489135742,6.629396975040436,17.26881116628647,54.73307461053394,1.0
23,900023,10.263089179992676,43.409053802490234,7.296295166015625,38.01539993286133,2.47480608522892,12.834198772907257,76.35726126008322,1.0
24,900024,9.290390968322754,12.249255180358887,7.216188907623291,9.359371185302734,2.950635924935341,3.685609996318817,24.155462258477023,1.0
25,900025,8.943605422973633,31.981435775756836,6.142296314239502,29.70526885986328,2.251247502863407,11.822322010993958,72.03500966722316,1.0
