case,status,uncertainty_score,true_kabs,pred_kabs,std_kabs,abs_err_kabs,rel_err_kabs,true_kmax,pred_kmax,std_kmax,abs_err_kmax,rel_err_kmax,true_kmin,pred_kmin,std_kmin,abs_err_kmin,rel_err_kmin,true_kp1,pred_kp1,std_kp1,abs_err_kp1,rel_err_kp1,true_kp2,pred_kp2,std_kp2,abs_err_kp2,rel_err_kp2,true_kp3,pred_kp3,std_kp3,abs_err_kp3,rel_err_kp3,true_ka1,pred_ka1,std_ka1,abs_err_ka1,rel_err_ka1,true_ka2,pred_ka2,std_ka2,abs_err_ka2,rel_err_ka2,true_kd,pred_kd,std_kd,abs_err_kd,rel_err_kd,true_ksc,pred_ksc,std_ksc,abs_err_ksc,rel_err_ksc,true_Vmx,pred_Vmx,std_Vmx,abs_err_Vmx,rel_err_Vmx,true_Km0,pred_Km0,std_Km0,abs_err_Km0,rel_err_Km0,abs_err_mean,rel_err_mean,within_10pct_all
0,ok,0.0623838254250586,0.9528006911277771,1.0210262537002563,0.08801298588514328,0.06822556257247925,0.07160528241402139,1.0778498649597168,1.0494661331176758,0.07453981786966324,0.028383731842041016,0.02633365996951887,0.9552998542785645,1.0211012363433838,0.08402276039123535,0.06580138206481934,0.06888034345458166,0.9331132173538208,0.9036086797714233,0.028425833210349083,0.02950453758239746,0.03161946164053728,1.1301480531692505,1.0683066844940186,0.06690091639757156,0.061841368675231934,0.05471970553044929,1.117422342300415,1.0534175634384155,0.0679752379655838,0.06400477886199951,0.05727895034766725,0.8869057297706604,1.0129896402359009,0.07216668874025345,0.12608391046524048,0.14216156941261812,1.1114846467971802,1.0217061042785645,0.08970041573047638,0.08977854251861572,0.08077353364917707,0.9822065830230713,1.000565767288208,0.05048789829015732,0.01835918426513672,0.01869177480834037,0.9946168065071106,1.0042855739593506,0.04383613169193268,0.00966876745223999,0.009721098003757558,1.0121710300445557,0.9980742931365967,0.04198750481009483,0.014096736907958984,0.01392722819515833,0.9468026757240295,1.006192922592163,0.040549714118242264,0.059390246868133545,0.0627271641609137,0.0529282291730245,0.05320331429889508,0.0
1,ok,0.06644550027946632,0.8326466679573059,1.047876000404358,0.10044730454683304,0.215229332447052,0.25848819280699736,1.1988965272903442,1.0431879758834839,0.08006678521633148,0.15570855140686035,0.1298765555345974,0.9665921330451965,0.9904727935791016,0.08459983766078949,0.02388066053390503,0.024706036514771015,0.9002647399902344,0.9230921268463135,0.03184844180941582,0.0228273868560791,0.025356304475866422,0.9962905645370483,1.0625956058502197,0.07204655557870865,0.06630504131317139,0.06655191133319796,1.0150543451309204,1.0486130714416504,0.0756588876247406,0.03355872631072998,0.03306101438972868,0.9977347254753113,1.024880051612854,0.07842013984918594,0.027145326137542725,0.02720695736495585,0.9494436979293823,1.0217381715774536,0.0926482304930687,0.07229447364807129,0.07614403445484601,0.9644445776939392,1.0101054906845093,0.04959029331803322,0.04566091299057007,0.047344258080385296,0.9727222919464111,1.0008065700531006,0.04178871586918831,0.028084278106689453,0.028871835609414268,0.9222112894058228,0.9991652965545654,0.043975431472063065,0.07695400714874268,0.08344509336718688,1.0893124341964722,1.0035849809646606,0.04625537991523743,0.08572745323181152,0.0786986823436456,0.07111467917760213,0.07331257302296607,0.0
2,ok,0.06844808626919985,0.8815147876739502,1.0043922662734985,0.10518499463796616,0.12287747859954834,0.139393553367136,1.168104648590088,1.009780764579773,0.08001549541950226,0.15832388401031494,0.1355391267395547,1.0452954769134521,0.987663745880127,0.08757908642292023,0.057631731033325195,0.05513439243370701,1.107562780380249,1.127467393875122,0.035795602947473526,0.019904613494873047,0.017971544229790193,0.8905653357505798,0.9788500666618347,0.07472456991672516,0.08828473091125488,0.09913335649522827,1.1130651235580444,1.0161943435668945,0.07768398523330688,0.0968707799911499,0.08703064891790967,0.990567147731781,1.0292364358901978,0.08414967358112335,0.03866928815841675,0.03903752334908583,1.09339439868927,1.0185728073120117,0.09020344913005829,0.0748215913772583,0.06843056034213481,1.029033899307251,0.9940237402915955,0.049078140407800674,0.03501015901565552,0.03402235731905866,1.0280699729919434,0.9906079173088074,0.04370766505599022,0.037462055683135986,0.03643920809603255,0.9971217513084412,1.0123708248138428,0.045336972922086716,0.015249073505401611,0.01529309082405584,1.0861949920654297,0.9924535751342773,0.04791739955544472,0.09374141693115234,0.08630256778564267,0.06990390022595723,0.06781066082494468,0.0
3,ok,0.06437078832338254,1.2003867626190186,0.995290994644165,0.08450926095247269,0.20509576797485352,0.17085807204952266,1.0463827848434448,1.0601904392242432,0.07547633349895477,0.01380765438079834,0.013195605452228632,1.1884483098983765,1.0085986852645874,0.08296520262956619,0.17984962463378906,0.1513314656900542,0.9836573600769043,0.9055280685424805,0.03125178813934326,0.07812929153442383,0.07942734401775382,1.1861451864242554,1.0721497535705566,0.07230579107999802,0.11399543285369873,0.09610580067128927,1.171727180480957,1.049735426902771,0.0701327919960022,0.12199175357818604,0.10411276243341241,1.1966508626937866,1.0049302577972412,0.0795692428946495,0.1917206048965454,0.1602143205453947,1.121697187423706,1.0221251249313354,0.09361322224140167,0.0995720624923706,0.08876911131520793,0.9526554346084595,1.002846121788025,0.050729118287563324,0.05019068717956543,0.05268503737680744,1.0651692152023315,0.9915406703948975,0.04005909338593483,0.07362854480743408,0.06912380094785987,1.0454144477844238,0.9999117255210876,0.04793263226747513,0.04550272226333618,0.04352601244393683,0.9297166466712952,0.9995954632759094,0.04390498250722885,0.06987881660461426,0.07516141273236789,0.10361358026663463,0.09204256213965296,0.0
4,ok,0.06539021494487922,0.9282809495925903,1.0181481838226318,0.0937601774930954,0.0898672342300415,0.09681038296593611,1.0551047325134277,1.058801531791687,0.07671768963336945,0.0036967992782592773,0.0035037273214128346,0.8732158541679382,1.0051649808883667,0.08967453986406326,0.13194912672042847,0.1511071129671127,0.9439639449119568,0.9121090173721313,0.03285682946443558,0.03185492753982544,0.03374591552095407,1.0658700466156006,1.0575281381607056,0.06951998174190521,0.00834190845489502,0.007826384165107772,0.8824538588523865,1.0435450077056885,0.07316609472036362,0.161091148853302,0.18254908994652458,0.9508863687515259,1.0152720212936401,0.08156997710466385,0.06438565254211426,0.06771119521531256,1.0843679904937744,1.0331989526748657,0.08380357176065445,0.05116903781890869,0.04718789033564936,1.0168607234954834,1.0053216218948364,0.054386503994464874,0.011539101600646973,0.011347769988579195,1.036461353302002,1.0012290477752686,0.04089127480983734,0.0352323055267334,0.033992879150282686,0.9222731590270996,0.9993784427642822,0.044235289096832275,0.07710528373718262,0.08360352134558542,1.0490596294403076,1.013681411743164,0.044100649654865265,0.035378217697143555,0.033723743345283885,0.058467561999956764,0.06275913435564512,0.0
5,ok,0.06344828164825837,0.9728822708129883,0.9885237216949463,0.09378096461296082,0.015641450881958008,0.016077434393873005,1.0882360935211182,1.0606226921081543,0.06693725287914276,0.027613401412963867,0.025374458334328356,0.929609477519989,0.9947940707206726,0.08632100373506546,0.0651845932006836,0.07012040515613392,0.9189927577972412,0.917851984500885,0.03132440149784088,0.0011407732963562012,0.001241330017758303,0.9793195128440857,1.0285440683364868,0.06451215595006943,0.04922455549240112,0.05026404033291023,1.0226861238479614,1.0575318336486816,0.06608018279075623,0.034845709800720215,0.03407273159198607,0.9485355615615845,1.0259757041931152,0.08063607662916183,0.07744014263153076,0.08164179158875204,0.8801794052124023,1.0350147485733032,0.08840078860521317,0.15483534336090088,0.17591339043377918,0.9022930264472961,0.9995241761207581,0.04863692820072174,0.09723114967346191,0.10776005889827331,0.9765424728393555,1.0012718439102173,0.04119853675365448,0.024729371070861816,0.025323395304005257,0.9329850077629089,0.9970354437828064,0.04649679735302925,0.06405043601989746,0.06865108816000827,1.029171109199524,1.0029555559158325,0.047054290771484375,0.026215553283691406,0.02547249242556131,0.053179373343785606,0.056826051386447446,0.0
6,ok,0.06620812540253003,1.2036364078521729,0.9784776568412781,0.09812476485967636,0.22515875101089478,0.18706542070514381,1.1528873443603516,1.0531286001205444,0.08177965134382248,0.09975874423980713,0.08652948159055,0.9227008819580078,0.9985634684562683,0.08504996448755264,0.0758625864982605,0.08221796248560756,0.9476737976074219,0.9062740206718445,0.03138229623436928,0.04139977693557739,0.04368568281628003,1.065066933631897,1.0617936849594116,0.07274877279996872,0.0032732486724853516,0.00307327978094627,1.121124267578125,1.0591000318527222,0.07310627400875092,0.06202423572540283,0.05532324784957944,1.10780930519104,1.0171791315078735,0.08169238269329071,0.0906301736831665,0.0818102657727157,1.1247366666793823,1.0371391773223877,0.08575808256864548,0.08759748935699463,0.07788266529588049,1.0765427350997925,1.0060380697250366,0.049900949001312256,0.07050466537475586,0.0654917478665817,1.0308011770248413,0.9952501058578491,0.043677642941474915,0.03555107116699219,0.03448877626391713,0.9421502947807312,0.9971986413002014,0.04578588157892227,0.055048346519470215,0.05842841298721001,1.0201547145843506,1.0078800916671753,0.04549084231257439,0.012274622917175293,0.012032118993025911,0.07159030934174855,0.06566908853395317,0.0
7,ok,0.06482513435184956,0.9863083362579346,0.9794046878814697,0.09995903074741364,0.006903648376464844,0.00699948294329273,0.9632835984230042,1.0577234029769897,0.07754379510879517,0.0944398045539856,0.09803946076585693,1.0259069204330444,0.9945833683013916,0.08853968232870102,0.03132355213165283,0.030532547844039186,0.8533483147621155,0.894637942314148,0.030096638947725296,0.04128962755203247,0.04838543281537108,0.9753116369247437,1.0730383396148682,0.06539029628038406,0.09772670269012451,0.10020048873636606,0.9273276925086975,1.0611947774887085,0.06798523664474487,0.133867084980011,0.14435790720091693,1.0726525783538818,1.0017870664596558,0.07996198534965515,0.07086551189422607,0.06606567058551052,0.8701770901679993,1.0550978183746338,0.08193320780992508,0.18492072820663452,0.21250930448069266,1.0833112001419067,1.0002508163452148,0.052216604351997375,0.0830603837966919,0.07667268997663047,1.0060977935791016,0.9962195754051208,0.045828528702259064,0.009878218173980713,0.009818347915106591,1.0387743711471558,1.000749945640564,0.04310261830687523,0.0380244255065918,0.03660508630435314,0.9718104004859924,1.0039211511611938,0.04534398764371872,0.032110750675201416,0.033042196974989314,0.06870086987813313,0.07193571804526047,0.0
8,ok,0.06666335028906663,1.0100058317184448,1.049906849861145,0.10121463984251022,0.039901018142700195,0.0395057304518844,1.1542155742645264,1.0349160432815552,0.07826725393533707,0.11929953098297119,0.10335983471630907,0.8673828840255737,1.0111711025238037,0.08738815039396286,0.14378821849822998,0.1657724877287186,0.8531850576400757,0.9444104433059692,0.03691668435931206,0.09122538566589355,0.10692332788647813,0.8832826018333435,1.059273600578308,0.0792335718870163,0.1759909987449646,0.19924653602332623,0.8655673861503601,1.0379894971847534,0.07478220760822296,0.1724221110343933,0.19920125664767294,1.1522194147109985,1.0166832208633423,0.07679197937250137,0.13553619384765625,0.11763054164614267,1.1416966915130615,1.02361261844635,0.08792776614427567,0.11808407306671143,0.10342858479358262,0.9399266242980957,1.0020910501480103,0.04925139993429184,0.06216442584991455,0.06613753057196009,1.0026999711990356,1.008108377456665,0.04140216112136841,0.0054084062576293945,0.005393843036777975,0.9890555143356323,1.008496642112732,0.04225784167647362,0.01944112777709961,0.019656255382346853,0.9102082848548889,1.0132464170455933,0.04452654719352722,0.10303813219070435,0.11320280633034595,0.09885830183823903,0.10328822793462879,0.0
9,ok,0.06848617332677047,0.8915596008300781,1.0405834913253784,0.09808557480573654,0.1490238904953003,0.1671496671187804,0.9672733545303345,1.009568214416504,0.08238395303487778,0.042294859886169434,0.04372586062468966,0.9558254480361938,1.0285369157791138,0.09094532579183578,0.07271146774291992,0.07607191029733558,1.0779447555541992,1.0485392808914185,0.040532924234867096,0.02940547466278076,0.027279203791536283,1.0867972373962402,1.0420947074890137,0.08040846884250641,0.04470252990722656,0.04113235511559206,1.0484018325805664,1.0264952182769775,0.07571475207805634,0.021906614303588867,0.020895246100121074,1.147902011871338,1.0011931657791138,0.08329662680625916,0.14670884609222412,0.12780607105397068,1.045682430267334,1.0290021896362305,0.08378472924232483,0.016680240631103516,0.01595153571322713,0.995962917804718,1.001634955406189,0.04807430878281593,0.005672037601470947,0.005695028901249799,0.9455152750015259,1.0016026496887207,0.04599299281835556,0.056087374687194824,0.05931937449355782,0.975574791431427,1.0164291858673096,0.04431791603565216,0.04085439443588257,0.04187725512662985,1.012389063835144,0.998619794845581,0.04829650744795799,0.013769268989562988,0.013600768204075697,0.0533180832862854,0.05337535637839718,0.0
