case,seed,rmse_real_vs_virtual,rmse_real_vs_nominal,mae_real_vs_virtual,mae_real_vs_nominal,mard_real_vs_virtual_pct,mard_real_vs_nominal_pct,improve_rmse_pct,virtual_better_than_nominal
0,900000,8.158675193786621,18.445274353027344,7.180453777313232,15.932964324951172,2.4557963013648987,5.381535738706589,55.76820904023272,1.0
1,900001,26.965486526489258,41.07400131225586,20.440711975097656,32.38173294067383,5.6631796061992645,8.89129489660263,34.34901479042617,1.0
2,900002,34.39624786376953,44.189598083496094,24.60680389404297,33.17409896850586,6.986277550458908,9.313561767339706,22.162116526206145,1.0
3,900003,2.6312968730926514,10.939717292785645,1.9187240600585938,8.954633712768555,0.633915001526475,2.801002375781536,75.94730464535955,1.0
4,900004,7.652679920196533,11.918840408325195,5.462186336517334,9.028131484985352,1.666441559791565,2.7447430416941643,35.79341900701003,1.0
5,900005,8.769618034362793,17.825576782226562,6.723809242248535,13.986570358276367,2.2744212299585342,4.721185192465782,50.803173768229705,1.0
6,900006,3.5655770301818848,6.4299139976501465,2.6524760723114014,5.487170696258545,0.9228757582604885,1.84106957167387,44.54704943977559,1.0
7,900007,15.411637306213379,23.872222900390625,11.18484115600586,17.68041229248047,3.2584141939878464,5.094371736049652,35.441130176607075,1.0
8,900008,8.563702583312988,9.851085662841797,6.716174602508545,7.80951452255249,2.2425908595323563,2.608378045260906,13.068438582204244,1.0
9,900009,13.498512268066406,27.2213077545166,12.068086624145508,23.364444732666016,4.363057389855385,8.405029773712158,50.41196260739269,1.0
10,900010,3.5260417461395264,11.461441040039062,2.6881532669067383,9.465961456298828,0.9358834475278854,3.1785286962985992,69.23561588964463,1.0
11,900011,16.106000900268555,34.33373260498047,13.513559341430664,28.373804092407227,4.858148470520973,10.190451890230179,53.0898632969134,1.0
12,900012,8.397326469421387,10.106895446777344,7.15242338180542,8.583002090454102,2.3936113342642784,2.8534267097711563,16.914877435494446,1.0
13,900013,20.457799911499023,30.710020065307617,14.695048332214355,23.146827697753906,4.315878078341484,6.767396628856659,33.38395784830595,1.0
14,900014,26.776782989501953,42.84128189086914,23.690032958984375,36.7003059387207,8.636392652988434,13.499896228313446,37.49770826720068,1.0
15,900015,9.042471885681152,17.323421478271484,6.329255104064941,13.09127426147461,1.886032335460186,3.878990188241005,47.80204420343295,1.0
16,900016,3.7498795986175537,4.875082969665527,2.7621614933013916,3.67356276512146,0.8944462984800339,1.225663349032402,23.080701970599947,1.0
17,900017,15.8258056640625,28.261934280395508,11.144573211669922,20.932373046875,3.175070881843567,5.955446511507034,44.00310499964467,1.0
18,900018,14.515426635742188,22.650121688842773,11.964055061340332,19.1785945892334,3.6991436034440994,5.842508748173714,35.914575492579615,1.0
19,900019,35.44425582885742,47.13971710205078,24.390031814575195,34.18701171875,6.748177856206894,9.373336285352707,24.810206747474428,1.0
20,900020,13.708995819091797,19.292757034301758,10.769051551818848,15.724766731262207,3.3020973205566406,4.8375289887189865,28.942266806565044,1.0
21,900021,10.395164489746094,15.651531219482422,7.9685211181640625,11.648406028747559,2.405283786356449,3.464004024863243,33.58372197599048,1.0
22,900022,50.841514587402344,70.54765319824219,47.98141098022461,65.48486328125,18.968649208545685,26.224693655967712,27.933088795263927,1.0
23,900023,3.8523166179656982,6.639610290527344,2.959951400756836,5.312690258026123,0.9574447758495808,1.7041947692632675,41.979778188762765,1.0
24,900024,36.34093475341797,50.76581954956055,25.57353973388672,38.18170166015625,7.015146315097809,10.401640832424164,28.41456106516741,1.0
25,900025,27.722158432006836,44.414085388183594,19.85166358947754,34.582786560058594,5.635979399085045,9.627321362495422,37.58250746421463,1.0
