case,seed,rmse_real_vs_virtual,rmse_real_vs_nominal,mae_real_vs_virtual,mae_real_vs_nominal,mard_real_vs_virtual_pct,mard_real_vs_nominal_pct,improve_rmse_pct,virtual_better_than_nominal
0,900000,35.5228271484375,68.61882019042969,34.585140228271484,66.80572509765625,26.29026770591736,50.902390480041504,48.231655615973565,1.0
1,900001,36.474639892578125,73.08155059814453,35.39400863647461,71.01382446289062,27.559828758239746,55.317628383636475,50.09049535204555,1.0
2,900002,27.092498779296875,62.22405242919922,26.240211486816406,60.43613052368164,19.462814927101135,44.713062047958374,56.45976479895182,1.0
3,900003,8.662647247314453,38.96910095214844,8.389872550964355,37.94602966308594,5.057286471128464,23.0703666806221,77.77047189784638,1.0
4,900004,6.7017011642456055,44.95145797729492,5.310945987701416,43.530513763427734,2.224760688841343,17.56393313407898,85.09124850270562,1.0
5,900005,7.053135395050049,34.73884201049805,6.278702735900879,33.87896728515625,2.814984694123268,14.711126685142517,79.69668824044682,1.0
6,900006,4.232563018798828,5.716000556945801,3.284701108932495,4.88689661026001,1.5361398458480835,2.485220693051815,25.952368677507785,1.0
7,900007,33.43782424926758,70.19026184082031,32.33182907104492,68.10128784179688,11.832569539546967,24.974139034748077,52.36116325495561,1.0
8,900008,7.62070894241333,10.840611457824707,7.078362464904785,10.205050468444824,3.770098090171814,5.151087045669556,29.702222314104475,1.0
9,900009,32.295536041259766,66.31961822509766,31.421369552612305,64.61670684814453,24.61736798286438,50.95221996307373,51.30319367695333,1.0
10,900010,7.072145938873291,43.4488639831543,5.607175350189209,41.835960388183594,2.2696813568472862,17.00926125049591,83.72305903874665,1.0
11,900011,6.437411308288574,38.0327262878418,5.983545303344727,37.09427261352539,2.5237247347831726,15.463317930698395,83.07402088514894,1.0
12,900012,3.6251721382141113,6.271683692932129,3.039001941680908,5.470754623413086,1.6207778826355934,2.6972539722919464,42.19778426805074,1.0
13,900013,5.845064640045166,30.999004364013672,4.7167768478393555,29.793617248535156,2.1162502467632294,13.128836452960968,81.14434718158037,1.0
14,900014,36.59126281738281,69.64771270751953,35.52677536010742,67.67813110351562,27.47291624546051,52.52792835235596,47.46236251713658,1.0
15,900015,4.128819465637207,24.63732147216797,3.5833425521850586,24.01056671142578,1.697288267314434,10.785171389579773,83.2416057471937,1.0
16,900016,8.838753700256348,38.27921676635742,8.200809478759766,37.16940689086914,5.043388903141022,23.16785603761673,76.9097843505918,1.0
17,900017,9.103363037109375,31.94197654724121,6.926417827606201,30.46471405029297,3.1348228454589844,13.481959700584412,71.50031394066745,1.0
18,900018,2.217207431793213,22.866661071777344,1.4545012712478638,22.288230895996094,0.621716259047389,9.780984371900558,90.30375521448669,1.0
19,900019,9.942896842956543,14.9268217086792,9.15717887878418,14.094444274902344,4.988103359937668,7.453049719333649,33.389056042819576,1.0
20,900020,7.798672676086426,11.615385055541992,6.889636516571045,10.56882095336914,3.1539443880319595,4.8959944397211075,32.85911195543636,1.0
21,900021,27.38850975036621,57.14079666137695,26.572359085083008,55.52497100830078,18.40028166770935,38.58751058578491,52.06837959807644,1.0
22,900022,25.315725326538086,65.37516784667969,24.04030990600586,63.12107849121094,8.85949581861496,23.448652029037476,61.27623658893009,1.0
23,900023,3.8677268028259277,35.59628677368164,3.1742329597473145,34.76750183105469,1.9983639940619469,21.87012881040573,89.13446554856515,1.0
24,900024,14.909150123596191,44.225433349609375,13.87307071685791,42.60680389404297,9.093010425567627,27.62801945209503,66.28828935210902,1.0
25,900025,17.229045867919922,50.32603454589844,16.2978515625,48.86351013183594,10.533854365348816,31.84502422809601,65.7651431840777,1.0
