case,status,uncertainty_score,true_kabs,pred_kabs,std_kabs,abs_err_kabs,rel_err_kabs,true_kmax,pred_kmax,std_kmax,abs_err_kmax,rel_err_kmax,true_kmin,pred_kmin,std_kmin,abs_err_kmin,rel_err_kmin,true_kp1,pred_kp1,std_kp1,abs_err_kp1,rel_err_kp1,true_kp2,pred_kp2,std_kp2,abs_err_kp2,rel_err_kp2,true_kp3,pred_kp3,std_kp3,abs_err_kp3,rel_err_kp3,true_ka1,pred_ka1,std_ka1,abs_err_ka1,rel_err_ka1,true_ka2,pred_ka2,std_ka2,abs_err_ka2,rel_err_ka2,true_kd,pred_kd,std_kd,abs_err_kd,rel_err_kd,true_ksc,pred_ksc,std_ksc,abs_err_ksc,rel_err_ksc,true_Vmx,pred_Vmx,std_Vmx,abs_err_Vmx,rel_err_Vmx,true_Km0,pred_Km0,std_Km0,abs_err_Km0,rel_err_Km0,abs_err_mean,rel_err_mean,within_10pct_all
0,ok,0.06730691560854514,1.043753981590271,1.0059027671813965,0.10322561115026474,0.03785121440887451,0.036264498221318525,1.092211365699768,1.0336735248565674,0.08066955208778381,0.058537840843200684,0.05359570746244351,1.0293370485305786,0.9998011589050293,0.07960230112075806,0.029535889625549316,0.02869408972281045,0.8917883038520813,0.9184046387672424,0.040654394775629044,0.026616334915161133,0.029846023770654786,1.0889734029769897,1.0145617723464966,0.0765114277601242,0.07441163063049316,0.06833190822390131,1.1995398998260498,1.037894606590271,0.08416299521923065,0.1616452932357788,0.13475607877588702,1.009212851524353,1.01113760471344,0.08131273835897446,0.001924753189086914,0.0019071825989727485,1.1404517889022827,1.023240566253662,0.08340051025152206,0.1172112226486206,0.10277613116941992,1.0113481283187866,0.9834332466125488,0.03993763402104378,0.027914881706237793,0.027601654588160524,0.990171492099762,1.0027624368667603,0.046244263648986816,0.012590944766998291,0.012715923319805823,0.9932482838630676,0.9973244667053223,0.04611436650156975,0.004076182842254639,0.00410389115035873,0.9442265033721924,1.0024882555007935,0.04584719240665436,0.058261752128601074,0.06170315270809088,0.05088149507840475,0.04685802014265202,0.0
1,ok,0.06952765708168347,0.9103540182113647,1.0214779376983643,0.10070030391216278,0.11112391948699951,0.1220667095042128,1.0461448431015015,1.0188226699829102,0.07872921973466873,0.02732217311859131,0.026117007887348918,1.1328165531158447,1.03813898563385,0.07869671285152435,0.09467756748199463,0.08357713984809036,0.8526204824447632,0.9171870946884155,0.0432293564081192,0.06456661224365234,0.07572725916519989,1.099796175956726,1.0060065984725952,0.08586174249649048,0.09378957748413086,0.08527905400520434,1.134169578552246,1.0613383054733276,0.09457516670227051,0.07283127307891846,0.06421550573758707,1.054277777671814,1.001803994178772,0.08925876766443253,0.05247378349304199,0.04977225604519623,0.9122207760810852,1.038862705230713,0.08514036983251572,0.12664192914962769,0.13882815703198892,1.0066736936569214,0.9663047790527344,0.0412415973842144,0.04036891460418701,0.04010129087364918,1.0444791316986084,1.0069563388824463,0.04580675810575485,0.03752279281616211,0.03592488511966706,0.9318434596061707,1.004459261894226,0.04540582746267319,0.07261580228805542,0.07792703971839367,0.9418481588363647,0.9772647619247437,0.045686062425374985,0.035416603088378906,0.03760330447758738,0.06911257902781169,0.06976163411784382,0.0
2,ok,0.06742135497430961,0.8308531641960144,1.0004236698150635,0.10287788510322571,0.16957050561904907,0.20409202603583526,1.1083577871322632,1.0478450059890747,0.07138899713754654,0.06051278114318848,0.0545967934233202,1.133233666419983,1.0317535400390625,0.07872574776411057,0.10148012638092041,0.0895491630614081,0.8694525957107544,0.9100310206413269,0.041114117950201035,0.04057842493057251,0.04667123329179405,0.9792147278785706,1.0150214433670044,0.08584573864936829,0.03580671548843384,0.03656676566334705,1.1434515714645386,1.0309937000274658,0.08831638097763062,0.11245787143707275,0.09834948347924884,1.0530529022216797,1.0100865364074707,0.08355066925287247,0.042966365814208984,0.04080171634640638,1.1511669158935547,1.038125991821289,0.08243463933467865,0.11304092407226562,0.09819681447717893,0.9833171963691711,0.9704003930091858,0.04157869890332222,0.012916803359985352,0.01313594779759749,1.0179107189178467,1.0012624263763428,0.04188362509012222,0.016648292541503906,0.01635535635109817,1.0661752223968506,1.0075892210006714,0.0480399988591671,0.0585860013961792,0.054949693226290695,0.9241224527359009,1.0008556842803955,0.04329976066946983,0.07673323154449463,0.08303361888602845,0.07010817031065623,0.06969155100329615,0.0
3,ok,0.06835012293110292,0.9863083362579346,1.008920431137085,0.10128892213106155,0.02261209487915039,0.022925989822757602,0.9632835984230042,1.0753167867660522,0.07708454877138138,0.1120331883430481,0.11630343185169781,1.0259069204330444,1.0173306465148926,0.08303055912256241,0.008576273918151855,0.008359699839564133,0.8533483147621155,0.9249146580696106,0.04461075738072395,0.07156634330749512,0.08386533619328161,0.9753116369247437,1.024510145187378,0.08314447104930878,0.04919850826263428,0.0504438852157677,0.9273276925086975,1.035616397857666,0.09200357645750046,0.1082887053489685,0.11677501515781905,1.0726525783538818,1.006567358970642,0.07741159200668335,0.06608521938323975,0.06160915539368366,0.8701770901679993,1.0365153551101685,0.08590076118707657,0.1663382649421692,0.19115449811492438,1.0833112001419067,0.9846575856208801,0.04609118029475212,0.09865361452102661,0.09106673549401467,1.0060977935791016,1.0005080699920654,0.04515829682350159,0.005589723587036133,0.0055558451899106135,1.0387743711471558,0.9915207624435425,0.047936175018548965,0.04725360870361328,0.045489771423056415,0.9718104004859924,1.0296744108200073,0.03654063493013382,0.05786401033401489,0.05954248926033071,0.06783829629421234,0.07109098774640069,0.0
4,ok,0.06887306055674951,1.031874179840088,1.022943139076233,0.11106613278388977,0.00893104076385498,0.008655164494220649,0.8530921936035156,1.0097678899765015,0.08877521008253098,0.15667569637298584,0.18365623029695974,0.9336252808570862,1.0022380352020264,0.08870240300893784,0.06861275434494019,0.07349067741819539,1.1357003450393677,1.1165659427642822,0.06280168145895004,0.01913440227508545,0.01684810818158392,1.094226598739624,0.985625147819519,0.0824846476316452,0.10860145092010498,0.09924950741025367,0.9300689697265625,1.0206804275512695,0.07736972719430923,0.09061145782470703,0.09742444998605483,1.1091315746307373,1.0430341958999634,0.0747433453798294,0.06609737873077393,0.059593812170372754,0.9474497437477112,1.0116056203842163,0.07640086859464645,0.06415587663650513,0.06771427936930097,1.086132526397705,0.9995209574699402,0.04457176476716995,0.08661156892776489,0.07974309471701675,0.9495168924331665,1.0013571977615356,0.033827248960733414,0.05184030532836914,0.05459650664616061,1.0393403768539429,1.0000207424163818,0.04158513993024826,0.039319634437561035,0.03783133544429456,1.0765347480773926,1.0037251710891724,0.044148556888103485,0.07280957698822021,0.06763328087481846,0.06945009529590607,0.07053637058410268,0.0
5,ok,0.066362541479369,1.0861784219741821,1.0010310411453247,0.10000954568386078,0.08514738082885742,0.07839170720598362,1.128136157989502,1.0243687629699707,0.08481062203645706,0.10376739501953125,0.091981268647979,0.8917433619499207,0.9957683682441711,0.08191194385290146,0.10402500629425049,0.11665352469435306,1.1540415287017822,1.0957815647125244,0.05777055025100708,0.05825996398925781,0.05048342069179806,1.1376157999038696,1.002530813217163,0.08473523706197739,0.13508498668670654,0.11874394386762335,1.0228264331817627,1.031518578529358,0.07343711704015732,0.008692145347595215,0.008498162606685945,1.0645618438720703,1.0237587690353394,0.07482912391424179,0.04080307483673096,0.038328515221173295,0.9721516370773315,1.0092917680740356,0.0800628662109375,0.0371401309967041,0.03820405128191923,1.0402510166168213,1.0009541511535645,0.040705084800720215,0.039296865463256836,0.03777632978534442,0.9112676382064819,1.001908302307129,0.032898593693971634,0.09064066410064697,0.09946656755971502,1.0181931257247925,1.004401683807373,0.0420624203979969,0.013791441917419434,0.01354501574306162,1.0861374139785767,0.998477041721344,0.04311739280819893,0.08766037225723267,0.08070836261512092,0.06702578564484914,0.0643984058267298,0.0
6,ok,0.06749352129797141,1.037082314491272,1.0178594589233398,0.1043768972158432,0.01922285556793213,0.018535515743860375,1.0773577690124512,1.003722906112671,0.07842370867729187,0.07363486289978027,0.06834764181194601,0.894606351852417,0.9897786378860474,0.08299047499895096,0.09517228603363037,0.10638454090624534,1.0245734453201294,1.0368773937225342,0.05783092603087425,0.012303948402404785,0.012008849593559785,1.0893651247024536,1.0095603466033936,0.08431228995323181,0.07980477809906006,0.07325806223221781,0.8984751105308533,1.0371681451797485,0.08047598600387573,0.13869303464889526,0.15436491564796953,0.9616395235061646,1.018415927886963,0.07725411653518677,0.05677640438079834,0.05904125505760203,0.9388636350631714,1.012061357498169,0.07488897442817688,0.07319772243499756,0.07796416827889223,0.9288574457168579,1.0091406106948853,0.04467262327671051,0.08028316497802734,0.0864321703488825,1.085877537727356,0.9920239448547363,0.04284368455410004,0.09385359287261963,0.08643110259840789,0.9287601113319397,0.9995569586753845,0.04269891977310181,0.07079684734344482,0.0762272695388637,0.912003219127655,1.019504189491272,0.039153654128313065,0.10750097036361694,0.11787345494947184,0.07510337233543396,0.07807241222565993,0.0
7,ok,0.06916016650696595,1.0018430948257446,1.0228688716888428,0.10804734379053116,0.021025776863098145,0.020987095655687737,0.961399495601654,1.0218068361282349,0.08421070128679276,0.06040734052658081,0.06283271501903301,1.0576753616333008,1.0107316970825195,0.08249086141586304,0.04694366455078125,0.04438381213521807,1.1393415927886963,1.1050447225570679,0.06113659217953682,0.03429687023162842,0.030102359510708356,0.9261485934257507,0.9810863137245178,0.08608796447515488,0.05493772029876709,0.05931847296291493,0.906958818435669,1.0110381841659546,0.07752696424722672,0.10407936573028564,0.11475644055129505,1.1869721412658691,1.0401784181594849,0.07589379698038101,0.14679372310638428,0.12367074003087664,0.9819769263267517,1.0399094820022583,0.07154886424541473,0.05793255567550659,0.05899584208379821,0.9527411460876465,1.0050245523452759,0.04828505218029022,0.052283406257629395,0.05487682197029794,0.966537594795227,1.008704662322998,0.04548904299736023,0.042167067527770996,0.043626929521251176,1.0887678861618042,1.0131301879882812,0.04252347722649574,0.07563769817352295,0.06947091215205282,0.9653920531272888,0.9946349859237671,0.04668133705854416,0.02924293279647827,0.030291250794688834,0.060479010144869484,0.05944278269898523,0.0
8,ok,0.06563889949272077,1.110216498374939,1.0083234310150146,0.09536538273096085,0.10189306735992432,0.09177765553751778,0.8577193021774292,1.0485994815826416,0.07972285896539688,0.1908801794052124,0.22254387760732314,1.1267939805984497,1.028786063194275,0.07592565566301346,0.0980079174041748,0.08697944707880138,0.975489616394043,0.9484770894050598,0.05176262930035591,0.027012526988983154,0.02769125015275571,1.166992425918579,0.992263913154602,0.07749059796333313,0.17472851276397705,0.14972548997174712,0.8777490854263306,1.0244184732437134,0.08725208044052124,0.1466693878173828,0.1670971696269489,0.9973622560501099,1.0125629901885986,0.07909272611141205,0.01520073413848877,0.01524093582475117,1.0593254566192627,1.0454076528549194,0.07578983157873154,0.013917803764343262,0.013138364302846662,1.0469752550125122,0.9819653034210205,0.04357600957155228,0.0650099515914917,0.06209311182881278,1.0443732738494873,0.9986966252326965,0.03983457759022713,0.04567664861679077,0.04373594169872791,0.9594214558601379,0.9958994388580322,0.043137580156326294,0.03647798299789429,0.03802081220415395,1.0554394721984863,1.0327458381652832,0.038716863840818405,0.022693634033203125,0.021501596852287662,0.07818069557348888,0.07829547105722286,0.0
9,ok,0.06802034967889388,0.9966738224029541,1.004044532775879,0.0974261611700058,0.007370710372924805,0.007395308482321948,0.9731735587120056,1.0410139560699463,0.07905084639787674,0.06784039735794067,0.06971048149697714,0.9596714973449707,1.0109776258468628,0.0780048668384552,0.05130612850189209,0.05346217809306178,0.8521339297294617,0.9150640368461609,0.03911803290247917,0.06293010711669922,0.07385001925305154,1.0333409309387207,1.0064494609832764,0.07718336582183838,0.026891469955444336,0.026023811842056082,1.1108452081680298,1.0479975938796997,0.08922438323497772,0.06284761428833008,0.0565763923057978,1.0036935806274414,1.003674030303955,0.08320947736501694,1.9550323486328125e-05,1.9478378524755118e-05,0.907654881477356,1.041688323020935,0.08409460633993149,0.1340334415435791,0.14767004979405596,1.0597151517868042,0.9804760813713074,0.044757671654224396,0.07923907041549683,0.07477393361970001,1.074528455734253,0.9886414408683777,0.049170125275850296,0.08588701486587524,0.07992995849252446,0.9618063569068909,0.9928312301635742,0.05002046376466751,0.03102487325668335,0.03225688105915353,0.9396138787269592,1.0124956369400024,0.04498419538140297,0.07288175821304321,0.07756564676523026,0.05685601135094961,0.05826951163187127,0.0
