case,seed,rmse_real_vs_virtual,rmse_real_vs_nominal,mae_real_vs_virtual,mae_real_vs_nominal,mard_real_vs_virtual_pct,mard_real_vs_nominal_pct,improve_rmse_pct,virtual_better_than_nominal
0,900000,5.582721710205078,15.587984085083008,4.316036701202393,14.052958488464355,1.682606153190136,5.81447146832943,64.18573639969591,1.0
1,900001,20.801069259643555,67.0939712524414,19.698509216308594,64.96932983398438,10.355362296104431,35.03843545913696,68.99711125850723,1.0
2,900002,5.911800384521484,42.99344253540039,4.584712505340576,40.42734909057617,2.045278064906597,20.292606949806213,86.24953007739782,1.0
3,900003,8.242565155029297,8.848347663879395,6.3653669357299805,7.000218868255615,2.4922924116253853,2.8705209493637085,6.846278331976208,1.0
4,900004,5.242477893829346,24.10481834411621,4.502758026123047,23.259897232055664,2.0216187462210655,10.332956910133362,78.25132793374073,1.0
5,900005,18.88353729248047,69.33074951171875,17.247230529785156,65.89894104003906,10.607492923736572,40.31382203102112,72.76311387735879,1.0
6,900006,14.707169532775879,39.687782287597656,11.91927719116211,35.50099182128906,3.994499146938324,12.406929582357407,62.94282853549154,1.0
7,900007,6.691906452178955,47.7515869140625,5.14945125579834,45.186500549316406,1.6437798738479614,15.181058645248413,85.98600196424417,1.0
8,900008,9.288851737976074,42.24287414550781,7.560323238372803,40.824161529541016,3.4112781286239624,19.47280615568161,78.01084342419473,1.0
9,900009,1.9389280080795288,41.149169921875,1.4623879194259644,39.55691909790039,0.677743973210454,20.072153210639954,95.28805073890739,1.0
10,900010,11.908110618591309,12.12617015838623,9.31107234954834,9.670970916748047,3.9042845368385315,3.8738057017326355,1.7982556482940004,1.0
11,900011,4.092474937438965,47.01064682006836,2.661893844604492,44.84501266479492,0.8180242031812668,14.878678321838379,91.29457853855368,1.0
12,900012,6.912482261657715,27.481136322021484,5.353757858276367,25.496843338012695,1.886492595076561,9.085280448198318,74.8464467383813,1.0
13,900013,26.210289001464844,25.061298370361328,24.594099044799805,23.578365325927734,9.26458016037941,8.724744617938995,-4.584721087165877,0.0
14,900014,8.826160430908203,59.480979919433594,7.12611198425293,56.89727783203125,2.2205637767910957,18.182341754436493,85.16137353005423,1.0
15,900015,8.238680839538574,21.26029396057129,7.430591106414795,20.621145248413086,2.7702350169420242,7.700324058532715,61.24850928769947,1.0
16,900016,10.258626937866211,22.70309066772461,9.735905647277832,21.607542037963867,4.279157891869545,9.837979823350906,54.813963050193074,1.0
17,900017,15.481600761413574,62.614776611328125,14.342204093933105,59.71541213989258,8.138149231672287,34.34642553329468,75.27484469438693,1.0
18,900018,6.537761688232422,21.44335174560547,5.5561065673828125,20.305513381958008,2.370862103998661,8.824969828128815,69.51147485806528,1.0
19,900019,9.45877742767334,9.50131893157959,6.9449639320373535,6.6949920654296875,2.5895360857248306,2.487264759838581,0.4477431419005917,1.0
20,900020,15.329648971557617,23.95779800415039,11.624907493591309,20.129526138305664,4.064648598432541,7.588165253400803,36.013948490166136,1.0
21,900021,9.604606628417969,32.91661834716797,7.882387638092041,31.29680633544922,3.603382408618927,14.324937760829926,70.82140538520927,1.0
22,900022,13.018359184265137,61.340572357177734,11.67384147644043,58.45252227783203,6.548665463924408,32.476651668548584,78.77691928197048,1.0
23,900023,3.242584228515625,47.34061050415039,2.479689598083496,45.86684799194336,0.8248062804341316,15.682195127010345,93.15052299920943,1.0
24,900024,9.175297737121582,31.43328094482422,7.772547245025635,29.87312126159668,2.9361827298998833,10.36514863371849,70.81024486999223,1.0
25,900025,7.844931125640869,29.32056427001953,7.540903568267822,27.986101150512695,2.770112454891205,9.745189547538757,73.2442696075179,1.0
