case,seed,rmse_real_vs_virtual,rmse_real_vs_nominal,mae_real_vs_virtual,mae_real_vs_nominal,mard_real_vs_virtual_pct,mard_real_vs_nominal_pct,improve_rmse_pct,virtual_better_than_nominal
0,900000,7.732324600219727,45.960025787353516,6.249398231506348,44.5494270324707,2.282780595123768,17.12126135826111,83.17597854275492,1.0
1,900001,23.627614974975586,45.176029205322266,23.171785354614258,43.84991455078125,14.653685688972473,27.908214926719666,47.698778775820394,1.0
2,900002,34.291664123535156,49.45793533325195,33.47490310668945,47.98489761352539,22.932785749435425,32.73245990276337,30.664990577396967,1.0
3,900003,25.7904052734375,18.02778434753418,25.13671112060547,16.719247817993164,13.900415599346161,9.734312444925308,-43.05920670148844,0.0
4,900004,35.42800521850586,50.166053771972656,34.61634063720703,48.73097610473633,13.345891237258911,18.87609213590622,29.37852879650027,1.0
5,900005,38.05472183227539,71.98582458496094,36.91371536254883,70.1124267578125,13.579617440700531,25.40387511253357,47.13581173559875,1.0
6,900006,19.49490737915039,30.347986221313477,18.807035446166992,29.21135139465332,7.856413722038269,12.465877085924149,35.762105475522254,1.0
7,900007,8.186243057250977,30.569042205810547,7.116385459899902,29.30138397216797,3.0149616301059723,12.348680943250656,73.22047906461741,1.0
8,900008,15.559946060180664,28.717071533203125,14.426295280456543,26.45081329345703,8.810736238956451,15.881893038749695,45.81638994007445,1.0
9,900009,37.607086181640625,32.81487274169922,36.54951477050781,31.340396881103516,23.987896740436554,20.995227992534637,-14.603784929056696,0.0
10,900010,6.208747863769531,6.304357051849365,5.787191390991211,5.473633766174316,2.985088713467121,2.705114707350731,1.5165573157343237,1.0
11,900011,44.63929748535156,35.150787353515625,43.71963119506836,34.00908279418945,26.64114534854889,21.331211924552917,-26.993734269474157,0.0
12,900012,10.430242538452148,6.658514022827148,10.022541046142578,5.78697395324707,4.741363599896431,2.9291871935129166,-56.64519895421887,0.0
13,900013,18.068784713745117,19.580978393554688,17.41602897644043,18.60894012451172,10.42715311050415,11.062727868556976,7.72276874738459,1.0
14,900014,17.256277084350586,32.84130859375,16.839317321777344,32.03788375854492,6.946758180856705,13.159963488578796,47.45557402169226,1.0
15,900015,28.611284255981445,33.76033401489258,27.77381134033203,32.680419921875,16.820423305034637,19.169634580612183,15.251773743232967,1.0
16,900016,33.08916091918945,47.74240493774414,32.495330810546875,46.810325622558594,21.863001585006714,30.976015329360962,30.692303912344688,1.0
17,900017,15.539003372192383,16.468791961669922,14.767252922058105,15.964616775512695,8.325570076704025,9.128040820360184,5.645760731215521,1.0
18,900018,25.388134002685547,26.501333236694336,24.250242233276367,23.687557220458984,14.689254760742188,14.841388165950775,4.200540493817229,1.0
19,900019,14.507979393005371,20.362449645996094,14.02989673614502,19.62839698791504,8.057069033384323,10.588064789772034,28.75130622676284,1.0
20,900020,26.37388038635254,28.00897216796875,25.669109344482422,26.446426391601562,11.172076314687729,11.826680600643158,5.837742891137266,1.0
21,900021,15.462568283081055,5.815815448760986,14.031558990478516,4.6704559326171875,6.029896438121796,2.0225150510668755,-165.8710273616958,0.0
22,900022,42.28261184692383,56.20559310913086,41.47396469116211,55.04100036621094,28.269612789154053,37.04276084899902,24.771522711580772,1.0
23,900023,19.366167068481445,23.439027786254883,18.54167938232422,22.59517478942871,11.203023046255112,13.196027278900146,17.37640637194793,1.0
24,900024,15.586979866027832,35.885677337646484,15.048145294189453,34.94807434082031,6.2654003500938416,14.291936159133911,56.564899919901904,1.0
25,900025,8.064858436584473,23.788454055786133,7.417782306671143,23.28598403930664,3.351961076259613,10.055147111415863,66.0975933212321,1.0
