case,seed,rmse_real_vs_virtual,rmse_real_vs_nominal,mae_real_vs_virtual,mae_real_vs_nominal,mard_real_vs_virtual_pct,mard_real_vs_nominal_pct,improve_rmse_pct,virtual_better_than_nominal
0,900000,4.4157257080078125,10.366681098937988,1.689749836921692,4.599348068237305,0.5570204462856054,1.570095308125019,57.404634464349634,1.0
1,900001,1.9219491481781006,8.020055770874023,0.8086326122283936,3.4524176120758057,0.2889277646318078,1.1904976330697536,76.03571342785504,1.0
2,900002,2.6809024810791016,16.431581497192383,1.1380926370620728,7.371815204620361,0.37637907080352306,2.314673736691475,83.684452518845,1.0
3,900003,2.058760166168213,6.232178688049316,0.8167964816093445,2.8100364208221436,0.2858703024685383,0.9619341231882572,66.9656428478849,1.0
4,900004,1.843267560005188,4.349446773529053,0.7405385375022888,1.943389892578125,0.26988021563738585,0.6692998576909304,57.620643360360106,1.0
5,900005,1.0384039878845215,2.0091710090637207,0.44887277483940125,0.89177006483078,0.16471196431666613,0.34425423946231604,48.31679418028132,1.0
6,900006,8.766669273376465,5.350130558013916,3.73657488822937,1.8781335353851318,1.2786926701664925,0.6101405248045921,-63.85897836165781,0.0
7,900007,4.881777763366699,16.383560180664062,1.871828556060791,7.281191349029541,0.5966531112790108,2.271352894604206,70.20319326486687,1.0
8,900008,2.5041120052337646,9.340629577636719,1.1478155851364136,4.335238456726074,0.4377115983515978,1.592327281832695,73.19118604993078,1.0
9,900009,1.015803575515747,10.90964126586914,0.38852187991142273,4.937987804412842,0.1545506645925343,1.59449502825737,90.68893696171575,1.0
10,900010,5.618547439575195,18.698261260986328,2.4162561893463135,8.452905654907227,0.7287881337106228,2.545163221657276,69.95149783633508,1.0
11,900011,2.46508526802063,2.6683061122894287,1.0194413661956787,1.0715980529785156,0.3605560399591923,0.39658378809690475,7.616099342306482,1.0
12,900012,61.07231140136719,62.36545944213867,31.329200744628906,33.38132858276367,12.560056149959564,13.335095345973969,2.0735003836077515,1.0
13,900013,4.724181652069092,14.647235870361328,2.1298410892486572,7.170350074768066,0.6896794773638248,2.546507865190506,67.74694082978161,1.0
14,900014,2.618973970413208,7.522914409637451,1.0861632823944092,3.3423357009887695,0.36236452870070934,1.172422245144844,65.18671052460607,1.0
15,900015,3.0807816982269287,4.601818084716797,1.2995326519012451,1.7367626428604126,0.4561932757496834,0.5869944579899311,33.05294469465051,1.0
16,900016,1.417311191558838,11.916953086853027,0.5598695278167725,5.332615375518799,0.18257746705785394,1.6872130334377289,88.10676536838567,1.0
17,900017,1.3803409337997437,3.100898265838623,0.5403647422790527,1.1809250116348267,0.2243484603241086,0.4226993303745985,55.48577168730697,1.0
18,900018,5.772608757019043,15.727089881896973,2.692530632019043,7.480433940887451,1.0464565828442574,2.848336473107338,63.29512452482555,1.0
19,900019,1.5040258169174194,6.765327453613281,0.6147679090499878,3.109989881515503,0.19285803427919745,1.0420981794595718,77.7686175986332,1.0
20,900020,9.159038543701172,20.199214935302734,4.290339946746826,9.523357391357422,1.708691194653511,3.7780147045850754,54.656462773245394,1.0
21,900021,1.0501147508621216,12.348305702209473,0.3878951072692871,5.494250774383545,0.14606501208618283,1.7545949667692184,91.49587987059451,1.0
22,900022,1.5403372049331665,10.74626636505127,0.6989232897758484,4.613592147827148,0.27052757795900106,1.466284692287445,85.66630350851332,1.0
23,900023,0.9791292548179626,8.408398628234863,0.3672829866409302,3.8382654190063477,0.16219462268054485,1.4170091599225998,88.35534210366633,1.0
24,900024,2.5239388942718506,14.463930130004883,0.996239960193634,6.43186092376709,0.35367500968277454,2.0065708085894585,82.55011693511963,1.0
25,900025,3.781099319458008,1.6005996465682983,1.6302199363708496,0.6208381056785583,0.5719365552067757,0.23466444108635187,-136.23017333314564,0.0
